2020-06-10 10:56:55,972 - INFO - <module>- Main part starts
2020-06-10 10:56:56,656 - DEBUG - only_fx_mfista- itercount: 0, L: 6.830135e-05, eta:1.100000e+00
2020-06-10 10:56:56,661 - DEBUG - only_fx_mfista- itercount: 0, L: 7.513148e-05, eta:1.100000e+00
2020-06-10 10:56:56,666 - DEBUG - only_fx_mfista- itercount: 0, L: 8.264463e-05, eta:1.100000e+00
2020-06-10 10:56:56,670 - DEBUG - only_fx_mfista- itercount: 0, L: 9.090909e-05, eta:1.100000e+00
2020-06-10 10:56:56,675 - DEBUG - only_fx_mfista- itercount: 0, L: 1.000000e-04, eta:1.100000e+00
2020-06-10 10:56:56,680 - DEBUG - only_fx_mfista- itercount: 0, L: 1.100000e-04, eta:1.100000e+00
2020-06-10 10:56:56,685 - DEBUG - only_fx_mfista- itercount: 0, L: 1.210000e-04, eta:1.100000e+00
2020-06-10 10:56:56,689 - DEBUG - only_fx_mfista- itercount: 0, L: 1.331000e-04, eta:1.100000e+00
2020-06-10 10:56:56,695 - DEBUG - only_fx_mfista- itercount: 0, L: 1.464100e-04, eta:1.100000e+00
2020-06-10 10:56:56,699 - DEBUG - only_fx_mfista- itercount: 0, L: 1.610510e-04, eta:1.100000e+00
2020-06-10 10:56:56,704 - DEBUG - only_fx_mfista- itercount: 0, L: 1.771561e-04, eta:1.100000e+00
2020-06-10 10:56:56,709 - DEBUG - only_fx_mfista- itercount: 0, L: 1.948717e-04, eta:1.100000e+00
2020-06-10 10:56:56,713 - DEBUG - only_fx_mfista- itercount: 0, L: 2.143589e-04, eta:1.100000e+00
2020-06-10 10:56:56,718 - DEBUG - only_fx_mfista- itercount: 0, L: 2.357948e-04, eta:1.100000e+00
2020-06-10 10:56:56,723 - DEBUG - only_fx_mfista- itercount: 0, L: 2.593742e-04, eta:1.100000e+00
2020-06-10 10:56:56,728 - DEBUG - only_fx_mfista- itercount: 0, L: 2.853117e-04, eta:1.100000e+00
2020-06-10 10:56:56,732 - DEBUG - only_fx_mfista- itercount: 0, L: 3.138428e-04, eta:1.100000e+00
2020-06-10 10:56:56,737 - DEBUG - only_fx_mfista- itercount: 0, L: 3.452271e-04, eta:1.100000e+00
2020-06-10 10:56:56,741 - DEBUG - only_fx_mfista- itercount: 0, L: 3.797498e-04, eta:1.100000e+00
2020-06-10 10:56:56,746 - DEBUG - only_fx_mfista- itercount: 0, L: 4.177248e-04, eta:1.100000e+00
2020-06-10 10:56:56,751 - DEBUG - only_fx_mfista- itercount: 0, L: 4.594973e-04, eta:1.100000e+00
