2020-06-11 13:57:24,692 - INFO - <module>- Main part starts
2020-06-11 13:57:25,132 - DEBUG - only_fx_mfista- itercount: 0, L: 6.830135e-05, eta:1.100000e+00
2020-06-11 13:57:25,137 - DEBUG - only_fx_mfista- itercount: 0, L: 7.513148e-05, eta:1.100000e+00
2020-06-11 13:57:25,142 - DEBUG - only_fx_mfista- itercount: 0, L: 8.264463e-05, eta:1.100000e+00
2020-06-11 13:57:25,147 - DEBUG - only_fx_mfista- itercount: 0, L: 9.090909e-05, eta:1.100000e+00
2020-06-11 13:57:25,151 - DEBUG - only_fx_mfista- itercount: 0, L: 1.000000e-04, eta:1.100000e+00
2020-06-11 13:57:25,156 - DEBUG - only_fx_mfista- itercount: 0, L: 1.100000e-04, eta:1.100000e+00
2020-06-11 13:57:25,161 - DEBUG - only_fx_mfista- itercount: 0, L: 1.210000e-04, eta:1.100000e+00
2020-06-11 13:57:25,165 - DEBUG - only_fx_mfista- itercount: 0, L: 1.331000e-04, eta:1.100000e+00
2020-06-11 13:57:25,173 - DEBUG - only_fx_mfista- itercount: 0, L: 1.464100e-04, eta:1.100000e+00
2020-06-11 13:57:25,178 - DEBUG - only_fx_mfista- itercount: 0, L: 1.610510e-04, eta:1.100000e+00
2020-06-11 13:57:25,183 - DEBUG - only_fx_mfista- itercount: 0, L: 1.771561e-04, eta:1.100000e+00
2020-06-11 13:57:25,188 - DEBUG - only_fx_mfista- itercount: 0, L: 1.948717e-04, eta:1.100000e+00
2020-06-11 13:57:25,192 - DEBUG - only_fx_mfista- itercount: 0, L: 2.143589e-04, eta:1.100000e+00
2020-06-11 13:57:25,198 - DEBUG - only_fx_mfista- itercount: 0, L: 2.357948e-04, eta:1.100000e+00
2020-06-11 13:57:25,203 - DEBUG - only_fx_mfista- itercount: 0, L: 2.593742e-04, eta:1.100000e+00
2020-06-11 13:57:25,207 - DEBUG - only_fx_mfista- itercount: 0, L: 2.853117e-04, eta:1.100000e+00
2020-06-11 13:57:25,213 - DEBUG - only_fx_mfista- itercount: 0, L: 3.138428e-04, eta:1.100000e+00
2020-06-11 13:57:25,218 - DEBUG - only_fx_mfista- itercount: 0, L: 3.452271e-04, eta:1.100000e+00
2020-06-11 13:57:25,223 - DEBUG - only_fx_mfista- itercount: 0, L: 3.797498e-04, eta:1.100000e+00
2020-06-11 13:57:25,228 - DEBUG - only_fx_mfista- itercount: 0, L: 4.177248e-04, eta:1.100000e+00
2020-06-11 13:57:25,233 - DEBUG - only_fx_mfista- itercount: 0, L: 4.594973e-04, eta:1.100000e+00
2020-06-11 13:57:25,238 - DEBUG - only_fx_mfista- itercount: 0, L: 5.054470e-04, eta:1.100000e+00
2020-06-11 13:57:25,242 - DEBUG - only_fx_mfista- itercount: 0, L: 5.559917e-04, eta:1.100000e+00
2020-06-11 13:57:25,247 - DEBUG - only_fx_mfista- itercount: 0, L: 6.115909e-04, eta:1.100000e+00
2020-06-11 13:57:25,252 - DEBUG - only_fx_mfista- itercount: 0, L: 6.727500e-04, eta:1.100000e+00
2020-06-11 13:57:25,258 - DEBUG - only_fx_mfista- itercount: 0, L: 7.400250e-04, eta:1.100000e+00
2020-06-11 13:57:25,264 - DEBUG - only_fx_mfista- itercount: 0, L: 8.140275e-04, eta:1.100000e+00
2020-06-11 13:57:25,268 - DEBUG - only_fx_mfista- itercount: 0, L: 8.954302e-04, eta:1.100000e+00
2020-06-11 13:57:25,273 - DEBUG - only_fx_mfista- itercount: 0, L: 9.849733e-04, eta:1.100000e+00
2020-06-11 13:57:25,277 - DEBUG - only_fx_mfista- itercount: 0, L: 1.083471e-03, eta:1.100000e+00
2020-06-11 13:57:25,282 - DEBUG - only_fx_mfista- itercount: 0, L: 1.191818e-03, eta:1.100000e+00
2020-06-11 13:57:25,286 - DEBUG - only_fx_mfista- itercount: 0, L: 1.310999e-03, eta:1.100000e+00
2020-06-11 13:57:25,291 - DEBUG - only_fx_mfista- itercount: 0, L: 1.442099e-03, eta:1.100000e+00
2020-06-11 13:57:25,297 - DEBUG - only_fx_mfista- itercount: 0, L: 1.586309e-03, eta:1.100000e+00
2020-06-11 13:57:25,301 - DEBUG - only_fx_mfista- itercount: 0, L: 1.744940e-03, eta:1.100000e+00
2020-06-11 13:57:25,305 - DEBUG - only_fx_mfista- itercount: 0, L: 1.919434e-03, eta:1.100000e+00
2020-06-11 13:57:25,311 - DEBUG - only_fx_mfista- itercount: 0, L: 2.111378e-03, eta:1.100000e+00
2020-06-11 13:57:25,316 - DEBUG - only_fx_mfista- itercount: 0, L: 2.322515e-03, eta:1.100000e+00
2020-06-11 13:57:25,321 - DEBUG - only_fx_mfista- itercount: 0, L: 2.554767e-03, eta:1.100000e+00
2020-06-11 13:57:25,325 - DEBUG - only_fx_mfista- itercount: 0, L: 2.810244e-03, eta:1.100000e+00
2020-06-11 13:57:25,331 - DEBUG - only_fx_mfista- itercount: 0, L: 3.091268e-03, eta:1.100000e+00
2020-06-11 13:57:25,337 - DEBUG - only_fx_mfista- itercount: 0, L: 3.400395e-03, eta:1.100000e+00
2020-06-11 13:57:25,341 - DEBUG - only_fx_mfista- itercount: 0, L: 3.740434e-03, eta:1.100000e+00
2020-06-11 13:57:25,347 - DEBUG - only_fx_mfista- itercount: 0, L: 4.114478e-03, eta:1.100000e+00
2020-06-11 13:57:25,352 - DEBUG - only_fx_mfista- itercount: 0, L: 4.525926e-03, eta:1.100000e+00
2020-06-11 13:57:25,356 - DEBUG - only_fx_mfista- itercount: 0, L: 4.978518e-03, eta:1.100000e+00
2020-06-11 13:57:25,361 - DEBUG - only_fx_mfista- itercount: 0, L: 5.476370e-03, eta:1.100000e+00
2020-06-11 13:57:25,368 - DEBUG - only_fx_mfista- itercount: 0, L: 6.024007e-03, eta:1.100000e+00
2020-06-11 13:57:25,376 - DEBUG - only_fx_mfista- itercount: 0, L: 6.626408e-03, eta:1.100000e+00
2020-06-11 13:57:25,381 - DEBUG - only_fx_mfista- itercount: 0, L: 7.289048e-03, eta:1.100000e+00
2020-06-11 13:57:25,386 - DEBUG - only_fx_mfista- itercount: 0, L: 8.017953e-03, eta:1.100000e+00
2020-06-11 13:57:25,390 - DEBUG - only_fx_mfista- itercount: 0, L: 8.819749e-03, eta:1.100000e+00
2020-06-11 13:57:25,397 - DEBUG - only_fx_mfista- itercount: 0, L: 9.701723e-03, eta:1.100000e+00
2020-06-11 13:57:25,402 - DEBUG - only_fx_mfista- itercount: 0, L: 1.067190e-02, eta:1.100000e+00
2020-06-11 13:57:25,406 - DEBUG - only_fx_mfista- itercount: 0, L: 1.173909e-02, eta:1.100000e+00
2020-06-11 13:57:25,411 - DEBUG - only_fx_mfista- itercount: 0, L: 1.291299e-02, eta:1.100000e+00
2020-06-11 13:57:25,416 - DEBUG - only_fx_mfista- itercount: 0, L: 1.420429e-02, eta:1.100000e+00
2020-06-11 13:57:25,421 - DEBUG - only_fx_mfista- itercount: 0, L: 1.562472e-02, eta:1.100000e+00
2020-06-11 13:57:25,426 - DEBUG - only_fx_mfista- itercount: 0, L: 1.718719e-02, eta:1.100000e+00
2020-06-11 13:57:25,432 - DEBUG - only_fx_mfista- itercount: 0, L: 1.890591e-02, eta:1.100000e+00
2020-06-11 13:57:25,437 - DEBUG - only_fx_mfista- itercount: 0, L: 2.079651e-02, eta:1.100000e+00
2020-06-11 13:57:25,441 - DEBUG - only_fx_mfista- itercount: 0, L: 2.287616e-02, eta:1.100000e+00
2020-06-11 13:57:25,446 - DEBUG - only_fx_mfista- itercount: 0, L: 2.516377e-02, eta:1.100000e+00
2020-06-11 13:57:25,451 - DEBUG - only_fx_mfista- itercount: 0, L: 2.768015e-02, eta:1.100000e+00
2020-06-11 13:57:25,456 - DEBUG - only_fx_mfista- itercount: 0, L: 3.044816e-02, eta:1.100000e+00
2020-06-11 13:57:25,462 - DEBUG - only_fx_mfista- itercount: 0, L: 3.349298e-02, eta:1.100000e+00
2020-06-11 13:57:25,467 - DEBUG - only_fx_mfista- itercount: 0, L: 3.684228e-02, eta:1.100000e+00
2020-06-11 13:57:25,472 - DEBUG - only_fx_mfista- itercount: 0, L: 4.052651e-02, eta:1.100000e+00
2020-06-11 13:57:25,476 - DEBUG - only_fx_mfista- itercount: 0, L: 4.457916e-02, eta:1.100000e+00
2020-06-11 13:57:25,480 - DEBUG - only_fx_mfista- itercount: 0, L: 4.903707e-02, eta:1.100000e+00
2020-06-11 13:57:25,485 - DEBUG - only_fx_mfista- itercount: 0, L: 5.394078e-02, eta:1.100000e+00
2020-06-11 13:57:25,489 - DEBUG - only_fx_mfista- itercount: 0, L: 5.933486e-02, eta:1.100000e+00
2020-06-11 13:57:25,495 - DEBUG - only_fx_mfista- itercount: 0, L: 6.526834e-02, eta:1.100000e+00
2020-06-11 13:57:25,500 - DEBUG - only_fx_mfista- itercount: 0, L: 7.179518e-02, eta:1.100000e+00
2020-06-11 13:57:25,505 - DEBUG - only_fx_mfista- itercount: 0, L: 7.897470e-02, eta:1.100000e+00
2020-06-11 13:57:25,510 - DEBUG - only_fx_mfista- itercount: 0, L: 8.687217e-02, eta:1.100000e+00
2020-06-11 13:57:25,516 - DEBUG - only_fx_mfista- itercount: 0, L: 9.555938e-02, eta:1.100000e+00
2020-06-11 13:57:25,520 - DEBUG - only_fx_mfista- itercount: 0, L: 1.051153e-01, eta:1.100000e+00
